S/C,UTC,UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
TGO,2022 AUG 24 15:27:00,10.0939,61.8691,394.7094,14.6825,51.7265,1.2954,51.0174

MRO,2022 AUG 24 17:06:00,6.8964,36.3617,270.7337,14.5872,48.5503,1.6237e-14,48.5503
TGO,2022 AUG 24 17:24:00,7.4812,32.4232,394.4032,14.6167,49.2635,0.5738,48.9936

MRO,2022 AUG 25 15:30:00,-0.10043,69.6759,265.0754,14.6008,44.3902,6.9464e-14,44.3902
TGO,2022 AUG 25 15:00:00,4.2799,74.0283,391.199,14.4044,44.7078,5.2073,41.8109

MRO,2022 AUG 26 01:00:00,28.7963,-70.5076,284.9944,14.4978,63.5195,5.4535e-14,63.5195
TGO,2022 AUG 26 00:57:00,26.2213,-67.0166,406.5341,14.6819,63.1156,0.10907,63.0471

MRO,2022 AUG 26 02:51:00,25.1697,-97.3249,282.1149,14.5097,60.7897,5.134e-14,60.7897
TGO,2022 AUG 26 02:54:00,23.6834,-96.5153,404.466,14.6125,60.5739,0.06507,60.5502

MRO,2022 AUG 26 02:54:00,34.7036,-98.6651,289.3555,14.4692,67.9934,2.7e-14,67.9934
TGO,2022 AUG 26 02:57:00,32.432,-94.3979,410.3514,14.8022,68.8302,0.088757,68.7484

MRO,2022 AUG 26 04:42:00,21.5726,-124.1162,279.281,14.5236,58.1618,1.9083e-14,58.1618
TGO,2022 AUG 26 04:51:00,21.136,-125.9493,403.2937,14.5472,58.0539,0.085929,58.0328

MRO,2022 AUG 26 06:33:00,17.8984,-150.9135,277.5497,14.5369,55.5485,7.5668e-14,55.5485
TGO,2022 AUG 26 06:48:00,18.4756,-155.2939,402.1392,14.4881,55.5006,1.0914,54.9413

MRO,2022 AUG 27 04:57:00,11.1787,-117.593,271.7731,14.5511,50.8496,1.1577e-14,50.8496
TGO,2022 AUG 27 04:24:00,15.6043,-114.5151,399.412,14.2211,50.7226,2.0651,51.8466

MRO,2022 AUG 27 16:18:00,36.4216,75.2404,290.1144,14.4489,69.0927,5.4813e-14,69.0927
TGO,2022 AUG 27 16:18:00,34.6743,76.4674,410.5985,14.5308,68.2846,0.11159,68.1819

MRO,2022 AUG 27 18:09:00,32.9012,48.4969,288.7239,14.4658,66.373,1.4224e-14,66.373
TGO,2022 AUG 27 18:15:00,32.1796,46.6693,410.0662,14.4414,65.6077,1.5207,66.2577

MRO,2022 AUG 27 18:12:00,42.409,47.0421,295.9811,14.4175,73.7741,2.1097e-14,73.7741
TGO,2022 AUG 27 18:18:00,40.8076,49.551,416.0962,14.6822,74.2317,0.15556,74.2087

MRO,2022 AUG 27 20:00:00,29.1839,21.7785,286.7831,14.4844,63.56,3.7091e-14,63.56
TGO,2022 AUG 27 20:12:00,29.4096,17.2442,408.2379,14.3769,62.878,0.083434,62.8023

MRO,2022 AUG 27 20:03:00,38.6984,20.4061,294.03,14.4417,70.8795,6.6716e-14,70.8795
TGO,2022 AUG 27 20:15:00,38.0929,19.7445,414.1433,14.5922,71.4394,0.11774,71.3275

MRO,2022 AUG 27 21:54:00,34.8339,-6.2929,290.4045,14.4617,67.8787,4.1009e-14,67.8787
TGO,2022 AUG 27 22:12:00,35.4326,-10.7192,412.1751,14.4583,68.3369,4.7995,70.4885

MRO,2022 AUG 28 18:24:00,22.3767,55.128,280.7272,14.5008,58.3506,7.4523e-14,58.3506
TGO,2022 AUG 28 17:48:00,26.6931,58.3115,405.764,14.1294,58.6634,0.55053,58.4006

MRO,2022 AUG 29 05:45:00,47.441,-112.4237,299.4671,14.3731,77.5377,5.8991e-14,77.5377
TGO,2022 AUG 29 05:42:00,45.5612,-109.3821,418.8034,14.5272,76.8828,0.1326,76.7567

MRO,2022 AUG 29 07:36:00,43.8231,-139.0311,297.1131,14.3992,74.6725,8.652e-14,74.6725
TGO,2022 AUG 29 07:39:00,43.0097,-139.3476,418.04,14.4267,74.1693,0.09854,74.076

MRO,2022 AUG 29 11:21:00,45.7236,166.1048,300.4691,14.39,76.1782,3.1964e-14,76.1782
TGO,2022 AUG 29 11:36:00,46.1221,164.1138,420.0846,14.5006,77.1538,0.66896,77.7724

MRO,2022 AUG 30 21:03:00,54.8232,33.01,305.5064,14.3042,83.221,2.4013e-14,83.221
TGO,2022 AUG 30 21:03:00,52.9181,35.9127,423.9926,14.4978,82.5604,6.4419,88.848

MRO,2022 AUG 30 22:54:00,51.0444,6.5739,302.6973,14.3417,80.2043,7.119e-14,80.2043
TGO,2022 AUG 30 23:00:00,50.9442,5.8036,422.0589,14.3875,80.3539,0.13953,80.2264

MRO,2022 AUG 31 00:45:00,47.2015,-20.0035,299.3091,14.3697,77.127,8.5343e-14,77.127
TGO,2022 AUG 31 00:57:00,48.3127,-24.6221,420.8033,14.2564,77.4499,0.11206,77.363

MRO,2022 AUG 31 00:48:00,56.6723,-21.8855,305.3466,14.2928,84.7205,2.4013e-14,84.7205
TGO,2022 AUG 31 01:00:00,55.8106,-19.9726,425.6345,14.615,85.4837,7.6496,92.968

MRO,2022 AUG 31 19:24:00,38.7617,68.3342,292.4198,14.4039,70.2734,4.0731e-14,70.2734
TGO,2022 AUG 31 18:36:00,42.332,72.7476,416.3225,13.9197,70.4287,3.2455,69.8346

MRO,2022 SEP 01 10:27:00,56.7627,-153.2525,305.5132,14.2739,84.5551,2.3372e-14,84.5551
TGO,2022 SEP 01 10:24:00,55.6822,-151.8988,426.4299,14.3153,83.8206,0.13755,83.7032

MRO,2022 SEP 01 12:18:00,53.0162,-179.6926,304.4814,14.3111,81.5398,1.4224e-14,81.5398
TGO,2022 SEP 01 12:21:00,52.908,177.1927,424.9782,14.1519,80.7118,1.7957,82.4814

MRO,2022 SEP 01 12:21:00,62.4607,178.0205,310.1263,14.2072,89.1542,3.1806e-14,89.1542
TGO,2022 SEP 01 12:24:00,59.9639,-177.1234,429.3961,14.5797,88.5148,11.8879,100.3123

MRO,2022 SEP 01 14:12:00,58.6652,151.7403,308.2053,14.255,86.079,2.2093e-14,86.079
TGO,2022 SEP 01 14:21:00,58.6956,152.7202,426.8163,14.4664,86.9797,0.12248,86.8802

MRO,2022 SEP 01 16:03:00,54.8729,125.2877,304.8729,14.2914,83.0018,1.2722e-14,83.0018
TGO,2022 SEP 01 16:18:00,55.728,121.1727,424.2845,14.2603,83.5892,5.2857,88.8316

MRO,2022 SEP 02 10:42:00,46.7127,-146.0204,298.9925,14.3494,76.3366,3.1806e-14,76.3366
TGO,2022 SEP 02 09:57:00,50.4751,-142.5698,423.2343,13.8497,77.1532,0.13694,77.0545

MRO,2022 SEP 03 03:36:00,60.5131,-34.4994,308.2094,14.2267,87.3604,1.9083e-14,87.3604
TGO,2022 SEP 03 03:42:00,60.6485,-35.1616,428.3799,14.2797,87.675,0.13088,87.5784

